,essay_id,essay_set,essay,final_score,clean_essay,char_count,word_count,sent_count,avg_word_len,spell_err_count,noun_count,adj_count,verb_count,adv_count
1057,1058,7,"This year I tried out for the grade volleyball team for my school. There were so many girls trying out that I was nervous for what team I was going to get on or if I even would make a team. So I worked my hardest and figured, I had had experience from the other teams I was on before and I was now confident I would make the team. After of tryouts they had grouped us into either The A, or intermural team, according to your skill level. We got a letter that afternoon, and I made it into the A team! We then got right into practice and games. Winning most of the games, and improving on working as a team. Then a couple days ago, we played against middle school. As northern middle school, w obviously were rivals and were determined to beat them. For âbragging rigts,âwe joked, but most important because we really wanted to do our best. The first game was very close, but we won, and I played about half the time, surviving, hitting and moving all around the court. I felt very confident, in the second game also, even though I didnât play as much as I wished. I still had fun! In the game of volleyball, you play games in a match. The best two out of wins the match. At that time we had won both of the games, which ment we won, however we still had to play the third game. Even though we won the match our coach wanted us to win all Pretend like itâs the winning point, and play your hardest, she would say. So as the third game started, I was on the bench with some of the other players. I waited till about half of the game and wondered when I would be in. Time had gone by and I was getting discoureged because I hadnât played yet. I asked the coach a couple of times if I was going in or not, but she was too busy watching and coaching. So I sat, and about I point before the game ended, she looked at me and said, âcan you do it?âI shot right up and subbed in. I whent to the back of the line, tossed the ball in the air, and hit it! i had made the winning point! In the end I learned to trust my coach and to have patience, because it usually is for the best! But boy did I have a great time serving the winning point. It really tought me a lesson!",7,This year I tried grade volleyball team school  There many girls trying I nervous team I going get I even would make team  So I worked hardest figured  I experience teams I I confident I would make team  After tryouts grouped us either The A  intermural team  according skill level  We got letter afternoon  I made A team  We got right practice games  Winning games  improving working team  Then couple days ago  played middle school  As northern middle school  w obviously rivals determined beat  For bragging rigts  we joked  important really wanted best  The first game close   I played half time  surviving  hitting moving around court  I felt confident  second game also  even though I didnt play much I wished  I still fun  In game volleyball  play games match  The best two wins match  At time games  ment  however still play third game  Even though match coach wanted us win Pretend like its winning point  play hardest  would say  So third game started  I bench players  I waited till half game wondered I would  Time gone I getting discoureged I hadnt played yet  I asked coach couple times I going  busy watching coaching  So I sat  I point game ended  looked said  can  I shot right subbed  I whent back line  tossed ball air  hit  made winning point  In end I learned trust coach patience  usually best  But boy I great time serving winning point  It really tought lesson ,1663,439,27,3.788154897494305,12,79,94,25,30
1058,1059,7,The word patience means a lot of things. It can mean waiting and something and much more. It also talks a lot ??? It takes time and effort. Iâ@CAPS1 the type who complain a lot and I donât have patience. Other people they donât complain they an it. A lot of teenagers have no patience. As you get older you develop patience some adults donât have patience it depends on if you work at it. It also depends on whether the person has gone through in life.,4,The word patience means lot things  It mean waiting something much  It also talks lot    It takes time effort  I  CAPS type complain lot I dont patience  Other people dont complain  A lot teenagers patience  As get older develop patience adults dont patience depends work  It also depends whether person gone life ,350,90,9,3.888888888888889,1,22,21,4,3
1059,1060,7,"My mother is the most patient person I know. When she drops me off at practice she waits two and a half hours for me to cheer, fly, and dance the whole routine. When I go to science programs she waits atleast two hours untill itâs over. Every morning she waits on me to finish getting ready. After school she waits on me to buy something at the table in the lobby. All that she asks is for us to return the favor. She doesnât rush us unless were late. And she always hugs us before we leave.",5,My mother patient person I know  When drops practice waits two half hours cheer  fly  dance whole routine  When I go science programs waits atleast two hours untill its  Every morning waits finish getting ready  After school waits buy something table lobby  All asks us return favor  She doesnt rush us unless late  And always hugs us leave ,382,100,8,3.82,3,18,20,5,4
1060,1061,7,"Patientce I was patient when I did not want to go wisconsic. Iwas patient on my way there (driving). I was possent when I was fishing, not complaining now boring it is. I wasnt about sleep on ground. The whole camping trip I was patient. Story begins. took hours. In the car had a t.v. I wolened that for while and then I looked outside and say a moose! I screamed, ''moose!!'' my rooms boyfriend, mike stoped and backed up and that was my first time saw a moose. Then when we got there we set up our tent and then went fishing. I was patient for the fishing to bite my wom. I was so patient I got fish that day. Then when we came back i had to sleep on the groind. There was bumps and rocks under me, but didn't complain because thak how comping is. The next day we were on our way back and I couldn't fina the t.v. and didn't have a drink. I had to go to the bathroom. A sign said, a station on exit I was patient went to the bathroom and to get a water.",6,Patientce I patient I want go wisconsic  Iwas patient way  driving   I possent I fishing  complaining boring  I wasnt sleep ground  The whole camping trip I patient  Story begins  took hours  In car tv  I wolened I looked outside say moose  I screamed   moose    rooms boyfriend  mike stoped backed first time saw moose  Then got set tent went fishing  I patient fishing bite wom  I patient I got fish day  Then came back sleep groind  There bumps rocks  nt complain thak comping  The next day way back I could nt fina tv  nt drink  I go bathroom  A sign said  station exit I patient went bathroom get water ,725,200,20,3.625,16,47,48,11,14
1061,1062,7,One day there was a little boy named He was really hungry and his mom was a slow cooker. She would take forever to get done cooking. was starving and he was getting real unpatient with his mother went outside to play with has friends. He came back home and was wishing dinner was ready. He went in the kitchen and said âmom is dinner readyâ. â@CAPS3 right nowâ said mom. It wonât be ready until another hour. was thinking what can he do until dinner is ready he went to go to play his video game. It was a space ship game. The space ship was shooting other space ships to survive. got bored he went in the kitchen to see was dinner ready. His mom wasnât finish was patient and his mom was finish less than five minutes.,6,One day little boy named He really hungry mom slow cooker  She would take forever get done cooking  starving getting real unpatient mother went outside play friends  He came back home wishing dinner ready  He went kitchen said mom dinner ready    CAPS right now said mom  It wont ready another hour  thinking dinner ready went go play video game  It space ship game  The space ship shooting space ships survive  got bored went kitchen see dinner ready  His mom wasnt finish patient mom finish less five minutes ,561,142,12,3.9507042253521125,7,34,41,14,6
1062,1063,7,Patience is when you wait for something with out complaining. A time I was patient is when I was years old. It was about that day but the winds were picking up just a little. I was being patient si icould go into a ride in adventures. It was shimbering timbers. The line was very and when I mean very I mean long. It took me about a half of hour to get on ride. Another ride I waited for was the But that one was shorter. It only took about minutes. All these rides have to show patiene because if I didnât show patience I wouldnât be riding the good rides. The last one is when I was I wanted to ride the thunder hawk and the line took like for a whole hour. I played my nintendo as while I was waiting so it could be patient. An hour later I got to ride that ride all because of patience.,4,Patience wait something complaining  A time I patient I years old  It day winds picking little  I patient si icould go ride adventures  It shimbering timbers  The line I mean I mean long  It took half hour get ride  Another ride I waited But one shorter  It took minutes  All rides show patiene I didnt show patience I wouldnt riding good rides  The last one I I wanted ride thunder hawk line took like whole hour  I played nintendo I waiting could patient  An hour later I got ride ride patience ,614,164,13,3.7439024390243905,4,31,41,10,9
1063,1064,7,"Patient is when you are listening and tolerant of how someone feels. My mom and dad are very patient me and my sister .my siter just came and moved it us she ia years old. She came live us .Itâs hard a new person in the the family you always have get one extra thing like a extra plate, spoon fork pizza, supplies and thing she need for school. Since we have grt stuff we have work harder my sister dosenât do all the things that I m used my parents are more patient and forgving her but I know why.sometime my mom and dad all cvantg and mean but the she would I would get in trouble for sheâs older thas me but is not used the way we can do things around are home. I look up my parents they are so nice everyone and even ??? itâs different know they are still patient.",5,Patient listening tolerant someone feels  My mom dad patient sister my siter came moved us ia years old  She came live us Its hard new person family always get one extra thing like extra plate  spoon fork pizza  supplies thing need school  Since grt stuff work harder sister dosent things I used parents patient forgving I know whysometime mom dad cvantg mean would I would get trouble shes older thas used way things around home  I look parents nice everyone even    its different know still patient ,597,160,6,3.73125,10,33,33,13,12
1064,1065,7,I do not have patience.,1,I patience ,18,5,1,3.6,0,1,2,0,1
1065,1066,7,"This is a story about a time when I had to be patient. This happens every year Iâm pretty sure every one knows about it. It is call birthday. Every year I have to wait for days for my birthday to come. It takes a while, but I know I have to be patient. Being patient is hard work but usually pays off. Another way that I have to be patient is waiting for the tests to get over . But I always remember it has to end sometime. So I have to sit there do the work and be patient.",5,This story time I patient  This happens every year Im pretty sure every one knows  It call birthday  Every year I wait days birthday come  It takes  I know I patient  Being patient hard work usually pays  Another way I patient waiting tests get  But I always remember end sometime  So I sit work patient ,364,101,9,3.603960396039604,0,14,29,8,5
1066,1067,7,"I played soccer for a rec.Team called the cheetahs. Rec means I was in the best division possible you could be in. Rec soccer was fun, but my two best friends and me were doing all the work no one else on the team were not doing anything. So I decide to go try out for a select team. A select team is in the second highest division you can be in. When try outs came I was really nervous. After I tryed out for three days, if you were selected you would get a phone call saying you made the team. It took long time to get a phone call it felt like it took a country. In between those days I had to wait and wait and wait and wait and so on, when you wait for a long period of time thats called patience.",6,I played soccer recTeam called cheetahs  Rec means I best division possible could  Rec soccer fun  two best friends work one else team anything  So I decide go try select team  A select team second highest division  When try outs came I really nervous  After I tryed three days  selected would get phone call saying made team  It took long time get phone call felt like took country  In days I wait wait wait wait  wait long period time thats called patience ,543,148,9,3.668918918918919,4,31,35,9,8
1067,1068,7,"I think patient is when some one is able to wait and not complain. I was never patient, so here is a story I have made up. One day there was a girl named She really wanted to go to the park. But she still had to do her homework., chores, take care of her sister and clean up the rest of the dinner. She was really busy. She started with her homework first because are she had was a math work shect ?? problems on each side. Which was easy because they were ?? addition and subtracts. That took her minutes, (@NUM3 on each side) which isnât that bad. Next she did the chores. Her chores were to clean up her room and the living room because her sister toys here all over the place from before. But luckily her sister was asleep. Now that sheâs resting and not making man of mess, took about minutes to clean up all the days because all she bad to do was throw them back into the toy bar. Now , we go to her room. Ally messy room you first couldnât open the door. So she had to tog on the door until she could finally fit her self in. The door slammer shut from all the clothes but luckily didnât wake up her sister. first made a check list of what she needed to do she had to: vacuum, fix her bed , and put all the food away that were in her room back in the kitchen. That took about hour and a half. So in all thatâs been about minutes. Now all she had to do clean up the rest of the dinner. Her mom couldnât because she had to drop off her dad at the air part for work, so was up to her. But the bad thing is that they had speghettl for dinner and her sister spilled the house all over the floor so she had to mop. So right away she cleaned the table which took minutes, mopped which took like minutes, when she was finally done, her sister woke up and she had to feed her and then she could just take her with her to the park. She gave her some apples and then when they finally finished, she took her sister with her and they had a great time.",5,I think patient one able wait complain  I never patient  story I made  One day girl named She really wanted go park  But still homework  chores  take care sister clean rest dinner  She really busy  She started homework first math work shect   problems side  Which easy   addition subtracts  That took minutes    NUM side  isnt bad  Next chores  Her chores clean room living room sister toys place  But luckily sister asleep  Now shes resting making man mess  took minutes clean days bad throw back toy bar  Now  go room  Ally messy room first couldnt open door  So tog door could finally fit self  The door slammer shut clothes luckily didnt wake sister  first made check list needed  vacuum  fix bed  put food away room back kitchen  That took hour half  So thats minutes  Now clean rest dinner  Her mom couldnt drop dad air part work   But bad thing speghettl dinner sister spilled house floor mop  So right away cleaned table took minutes  mopped took like minutes  finally done  sister woke feed could take park  She gave apples finally finished  took sister great time ,1497,400,26,3.7425,13,80,84,13,40
1068,1069,7,"I have had to be patient a few times in my life. Some times we have to be patient at the doctors, waiting for new game and movie releases. but I am going to tell you about a time I had to be patient at an airport. One time I had to be patient at an airport. The problem wasent waiting for the plane to arive or the line for our ticket. We had to wait because all the planes were down. We had to sleep there overnight. I was being as patient as I could but my grandma didnât like how we had to wait over an hour just to get into the food court and then another hour just to get our food. It was very crouded and it took all patience to not get angry at all the other people. Some examples of how i was feeling oxbout my patients is picture being at the doctors, long car rides, or maybe even waiting for a test score and there are many other things. Make sure you work on patients and stay calm.",5,I patient times life  Some times patient doctors  waiting new game movie releases  I going tell time I patient airport  One time I patient airport  The problem wasent waiting plane arive line ticket  We wait planes  We sleep overnight  I patient I could grandma didnt like wait hour get food court another hour get food  It crouded took patience get angry people  Some examples feeling oxbout patients picture doctors  long car rides  maybe even waiting test score many things  Make sure work patients stay calm ,695,186,11,3.736559139784946,6,41,37,14,10
1069,1070,7,"I think that my coach is patient because there are girls she is watching . She has to teach us stuff that we donât know. Our coach has in teach us stuff like the play and teach us how to do moves like cross overs. She teaches us to run fast, she has to be patient with the slower kids that cant ran as fast. Our coach had to be patient when she was handing out jerseys because we all had to try them all and it for a little of her time , so she had to be patient.",5,I think coach patient girls watching  She teach us stuff dont know  Our coach teach us stuff like play teach us moves like cross overs  She teaches us run fast  patient slower kids cant ran fast  Our coach patient handing jerseys try little time  patient ,356,99,5,3.595959595959596,5,14,28,6,2
1070,1071,7,"We all don`t like waiting like waiting, but we have to learn to be patient. when I went to I had to be patient for a lot of things. I had to be patient when waiting in the airport and using public transportation. Being patient means you are understanding and tolerant. Over my trip I had to do a lot of waiting in airports. While still being patient. Being extra patient was important when waiting for you flight to be called. Another place to be patient was when I had to wait for my bag to come on the baggage carousel. Another long wait to be patient at airport security. To sum up, you have. To be patient in waiting in airports. When I went to I had to be patient when using public transportation. When waiting for a train to arrive it was rush hour and the train was full. When I was in the taxi and there was traffic outside. I relaxed and was patient. To conclude, I had to be patient when using public transportation. I still donât like waiting in line but I am patient when I do. I learned patience when waiting and being, but it`s something we have to do.",6,We  like waiting like waiting  learn patient  I went I patient lot things  I patient waiting airport using public transportation  Being patient means understanding tolerant  Over trip I lot waiting airports  While still patient  Being extra patient important waiting flight called  Another place patient I wait bag come baggage carousel  Another long wait patient airport security  To sum   To patient waiting airports  When I went I patient using public transportation  When waiting train arrive rush hour train full  When I taxi traffic outside  I relaxed patient  To conclude  I patient using public transportation  I still dont like waiting line I patient I  I learned patience waiting   something ,836,209,18,4.0,3,31,61,20,3
1071,1072,7,"When me and my dad were inline for the kencer hauck at adventures! I had to wait patiently to get on. The line was massive so many people ??? of us and it was shocking that so many ??? ??? in line for this roller coaster we waited for what seemed like hours was only minutes, and as we got closer it was getting hard to be patient. Finally we got on the ride and it was on the ride and it was insane so waiting for those minutes that seemed like hours ??? rewarded with a ??? ???",5,When dad inline kencer hauck adventures  I wait patiently get  The line massive many people    us shocking many       line roller coaster waited seemed like hours minutes  got closer getting hard patient  Finally got ride ride insane waiting minutes seemed like hours    rewarded      ,359,93,10,3.860215053763441,4,15,21,8,6
1072,1073,7,"One time I at the thru. We had already got our food and we were waiting to get it so we could eat. We waited for about ten minutes. Then finally our food came! We looked at the food they gave us and we got all the wrong food and no drinks. So my mom had to give it all back to them. We had to wait about fifteen minutes this time. So we waited and waited and waited. Finally they gave us our food and this time we got the store we ordered. We finally left and we got to eat our food. Also we got ice cream after we ate. ""@CAPS1 the good thing is you guys were so patience. Thank you guys for being good!"" is what my mom said to us wen we got home. that is how I was patience.",6,One time I thru  We already got food waiting get could eat  We waited ten minutes  Then finally food came  We looked food gave us got wrong food drinks  So mom give back  We wait fifteen minutes time  So waited waited waited  Finally gave us food time got store ordered  We finally left got eat food  Also got ice cream ate    CAPS good thing guys patience  Thank guys good   mom said us wen got home  I patience ,513,145,15,3.537931034482759,5,24,35,6,9
1073,1074,7,"(waiting) (healt beatina ) â@CAPS1 is your repolt cordsâ. said I was the last one in line. â@CAPS3 you go Aâ@CAPS12, keepup the good work!â said â@CAPS4!!!!â I said screaming happily I ran home going straitght Aâ@CAPS12â â@CAPS5 mom aya said . I called saying, â@CAPS9. I Aâ@CAPS12! but can I older something from the internet for â@CAPS13 why not for a Aâ@CAPS12 tudent. I placed order and I waited week itâ¦???",6, waiting   healt beatina    CAPS repolt cords  said I last one line    CAPS go A  CAPS  keepup good work   said   CAPS      I said screaming happily I ran home going straitght A  CAPS   CAPS mom aya said  I called saying    CAPS  I A  CAPS  I older something internet   CAPS A  CAPS tudent  I placed order I waited week it   ,295,74,9,3.9864864864864864,8,25,19,3,2
1074,1075,7,A time when I was patient was when I went to a skate compition in the registration line was almost by I stood there for almost an hour but when I got up there & paid my fee it was all worth it because I got to compete against my best friends.,4,A time I patient I went skate compition registration line almost I stood almost hour I got  paid fee worth I got compete best friends ,189,51,1,3.7058823529411766,2,9,10,2,4
1075,1076,7,"A time when i was patient was at the birthday bash where i used to live i was waiting in line and the line was like a mile long so i waited and waited and then finally i go to look for my ticket and forget i left it in the car so I had to go all the way back. So then i get back which got twice as big as before then I wait some more it sucked then outta nowhere it starts raining, I dnât got an umbrellla, Iâm still waiiting. How could it get any worse? Well over it did they shut down the concert. So i went home soaking wet, my feet and hands. So i jus lay go to sleep and relax. P.S worse day of my life.",5,A time patient birthday bash used live waiting line line like mile long waited waited finally go look ticket forget left car I go way back  So get back got twice big I wait sucked outta nowhere starts raining  I dnt got umbrellla  Im still waiiting  How could get worse  Well shut concert  So went home soaking wet  feet hands  So jus lay go sleep relax  PS worse day life ,462,137,7,3.372262773722628,6,25,35,8,21
1076,1077,7,"Me, I have very little patience. I mean nearly none. When I wait I get this weird feeling, almost like a tooth ache. Weird huh? Well you get the picture, let me tell you a story about when I lost my patience. It was the I was at my saftey course put on by the We had just finished up taking the test that determined success, or failure in the course. They came out with the first group of peoples' names who passed and their certificates. By the way everyone is outside wating. The first group was done minutes. It took about minutes to grade the tests and five to give out the awards. Unfortunately my group was last. We all sat on a bench for three hours! My patience completely were off, I just started rocking back and forth back and forth my group finally got called up and we got our awards! My patience has thankfully gotten a better since I did pass the course and am becoming a good I 've shot is partridge, and one point buck. That is my story, have a good night!",7,Me  I little patience  I mean nearly none  When I wait I get weird feeling  almost like tooth ache  Weird huh  Well get picture  let tell story I lost patience  It I saftey course put We finished taking test determined success  failure course  They came first group peoples  names passed certificates  By way everyone outside wating  The first group done minutes  It took minutes grade tests five give awards  Unfortunately group last  We sat bench three hours  My patience completely  I started rocking back forth back forth group finally got called got awards  My patience thankfully gotten better since I pass course becoming good I ve shot partridge  one point buck  That story  good night ,761,189,15,4.026455026455026,5,41,44,9,17
1077,1078,7,"I have to be patient when Iâm taking the Iâm patient because I have to wait for my classmates to finish their .I sometimes have to wait forever .But thatâs fine I can just take a nap .I sometimes hate being patient .It just frustrates me .Waiting for like minutes just for people to finish a test .Itâs good because you shouldnât rush on the Its justs frustrates me that people take so long .Itâs not just at school itâs at my house too. The doctor, dentists at a friends house and and at the library. Man this is so hard to be patient .But itâs not good to be in patient .I wish people were as fast is I am during a test .Then I wouldnât have to be very patient.O well I guess Iâm just going to deal with it man this really stinks being so patient.",4,I patient Im taking Im patient I wait classmates finish I sometimes wait forever But thats fine I take nap I sometimes hate patient It frustrates Waiting like minutes people finish test Its good shouldnt rush Its justs frustrates people take long Its school its house  The doctor  dentists friends house library  Man hard patient But its good patient I wish people fast I test Then I wouldnt patientO well I guess Im going deal man really stinks patient ,576,160,3,3.6,6,22,39,14,19
1078,1079,7,"Patience is a good thing to have. Good things come from patience and bad things dont happen. But what is patience? Patience is being ablle to handle problems without whining and complaining about them. Patience is being able to wait while others canât. Some people are very impatient, such as my dad at some times. For a month or so he had been saving up his extra money for a new Once he had enough he got a new â@NUM1â flat screen if he had waited only about another week he couldâve gotten one about a foot bigger for the same price. Lets say your little sister is bagging you and you beep nicely asking her to stop but she just wonât. So instead of totally flipping out on her which will get u into tons of trouble just wait for a parent to get home so she gets in trouble and you dont",5,Patience good thing  Good things come patience bad things dont happen  But patience  Patience ablle handle problems without whining complaining  Patience able wait others cant  Some people impatient  dad times  For month saving extra money new Once enough got new   NUM flat screen waited another week couldve gotten one foot bigger price  Lets say little sister bagging beep nicely asking stop wont  So instead totally flipping get u tons trouble wait parent get home gets trouble dont,621,157,9,3.9554140127388533,4,31,36,15,12
1079,1080,7,"Once upon a time there was a girl named She had always dreamed to be a princess. Every present she got was either a dress or jewelry. She loved to try on dresses. She had two sisters both year older than there name were and house is an old house located in the woods. One day went out to get the mail, and a man with a tuxedo on gave her a letter that looked very fancy. opened the letter and read it aloud, it said â@CAPS2 your invited to ball at the castle on at pm.â screamed in exitment. decided to go to the mall to look for a ball gown. She found a beatifulgown but it was to much money. She asked the lady at the front desk if there was any way they could lower the price was I she helped around the store for a couple of days. She accepted the offer. She worked and worked for hours for two days. And fonaly her patients paid off. She could take the dress home. She drove home and put the dress on. She only had an hour so she had to hurry. She put her makeup and jewelry on and looked at her self in the mirror and said I did it. She got in the car and drove to the castle, it was so beautiful the way the moon hit the gold paint. got out of the car and walked inside the castle. She walked down the stairs and every one stared. It was best day of her life to have everyone think she was beautiful. She went to the dance floor and danced with some guys. The prince came up to introduce him self and when she turned around he fell in love. couldnât believe the prince talked to her. He asked her to dance. They danced all night. When the prince went on stage he called her name and she went on stage. He asked her will you marry me, she said yes. She had become a princess! Sometimes dreams really do come true.",8,Once upon time girl named She always dreamed princess  Every present got either dress jewelry  She loved try dresses  She two sisters year older name house old house located woods  One day went get mail  man tuxedo gave letter looked fancy  opened letter read aloud  said   CAPS invited ball castle pm screamed exitment  decided go mall look ball gown  She found beatifulgown much money  She asked lady front desk way could lower price I helped around store couple days  She accepted offer  She worked worked hours two days  And fonaly patients paid  She could take dress home  She drove home put dress  She hour hurry  She put makeup jewelry looked self mirror said I  She got car drove castle  beautiful way moon hit gold paint  got car walked inside castle  She walked stairs every one stared  It best day life everyone think beautiful  She went dance floor danced guys  The prince came introduce self turned around fell love  couldnt believe prince talked  He asked dance  They danced night  When prince went stage called name went stage  He asked marry  said yes  She become princess  Sometimes dreams really come true ,1332,351,29,3.7948717948717947,8,77,81,8,12
1080,1081,7,"One time when I had to be patient was when, i had to babysit. My family friend has a one year old ,And I have a six year old brother .I had to babysit both of them because my mom and her boy friend were going to have a double date with our family friends . Things were great until they left .My brother was in preschool at the time they gave them these paper books and worksheets to do and I had to help him. I thought ok this will be easy, i had him read the book and my mom told me that he knows the words i wonât have to sound out every single one, I had to he wouldnât do the work and the baby wouldnât quit crying and the dog wouldnât stop barking (he hate when babys cry) and the house was crazy! i started to panic. What was I supposed to do? And I didnât what to ruin my mom plans and i definetly wanted to prove her wrong. i calmed down and remembered what one of our friends said he told me to be patient. i let the dog outside and picked up the baby and headed back to the table where my brother was playing. First i read the book aloud it got both of their attention .then i told andi made a game out of doing the work and it was all good .Then time came i made some food that we all liked and set the baby in his high chair with his food and gave my brother his plate i turned around and he trowed his plate at me and food was everywhere! I got mad and told myself be patient, i cleaned up the mess and feed the kids and put in a movie and they all feel a sleep! I quietly, cleand up the house and my mom and friends walked in and were surprised i did it. Patence is a big part in life if you loose your temper it just makes things worse.",7,One time I patient  babysit  My family friend one year old  And I six year old brother I babysit mom boy friend going double date family friends  Things great left My brother preschool time gave paper books worksheets I help  I thought ok easy  read book mom told knows words wont sound every single one  I wouldnt work baby wouldnt quit crying dog wouldnt stop barking  hate babys cry  house crazy  started panic  What I supposed  And I didnt ruin mom plans definetly wanted prove wrong  calmed remembered one friends said told patient  let dog outside picked baby headed back table brother playing  First read book aloud got attention then told andi made game work good Then time came made food liked set baby high chair food gave brother plate turned around trowed plate food everywhere  I got mad told patient  cleaned mess feed kids put movie feel sleep  I quietly  cleand house mom friends walked surprised  Patence big part life loose temper makes things worse ,1274,352,13,3.6193181818181817,15,77,86,18,17
1081,1082,7,"One day my mom came home from work. She came in and said â@CAPS1, do you want to go shopping for your clothes or later?â I chose So my mom changed her clothes and we were off to the store. It was around so it was rush hour. It seemed like it was taking forever and I was getting mad. Then my mom said be patient and it will be over soon. This is a time when I was patient. After ten minutes, things started to clear up. It still took a while but it was getting better. In less than twenty minutes we were pulling up in the parking lot. There was a few cars in the lot but it didnât seem like much. When we got into the store thatâs when I really was mad. The lines for you to purchase your items lead all the way to the back of the store. Then my mom said â@CAPS2 look. The lines are long as you can see. Are you sure you can handle this and have patients?â âIâll tryâ. I said. After we got in the store we were looking for my clothes, we were looking at the long lines also, to see if they went down some. We got my clothes, then got in line. We spent about an hour worth of time in the line and it made me mad. Not only did it make me mad, it made me hurgy because I skipped lunch. When we got out of the store, we were happy and hungry. We left the store and went to When we were down the street from there was this traphic line we got closer and closer to and then realized that line was the line. We got in the lot and I knew for sure that I was going to have more patients. So we waited and the line went really fast. We got up to the spoorker and my mom ordered a fish sandwich for her and a chicken sandwich for me. We got to the next window and they gave us our food. When we got our food, the lady said â@CAPS4 you for your patientsâ. Then she asked us would we like a free frie of any size for our wait. We told her yes and we will take a large frie. My mom turn to me and said âDo you see what happens if you be patient?â I said yeah and patients is a good thing to have. That was a time when I was patient.",7,One day mom came home work  She came said   CAPS  want go shopping clothes later   I chose So mom changed clothes store  It around rush hour  It seemed like taking forever I getting mad  Then mom said patient soon  This time I patient  After ten minutes  things started clear  It still took getting better  In less twenty minutes pulling parking lot  There cars lot didnt seem like much  When got store thats I really mad  The lines purchase items lead way back store  Then mom said   CAPS look  The lines long see  Are sure handle patients   Ill try  I said  After got store looking clothes  looking long lines also  see went  We got clothes  got line  We spent hour worth time line made mad  Not make mad  made hurgy I skipped lunch  When got store  happy hungry  We left store went When street traphic line got closer closer realized line line  We got lot I knew sure I going patients  So waited line went really fast  We got spoorker mom ordered fish sandwich chicken sandwich  We got next window gave us food  When got food  lady said   CAPS patients  Then asked us would like free frie size wait  We told yes take large frie  My mom turn said Do see happens patient   I said yeah patients good thing  That time I patient ,1533,432,31,3.548611111111111,11,79,98,23,25
1082,1083,7,"The time I was patient I had trouble with football. I needed help doing everything. But my dad helped me. He taught me how to throw kick, run and kaney. I was patient because I watch them I did it. I saw one help my dad playing we went out to join them. The stuff he tate me was hard but it helped.",4,The time I patient I trouble football  I needed help everything  But dad helped  He taught throw kick  run kaney  I patient I watch I  I saw one help dad playing went join  The stuff tate hard helped ,228,63,7,3.619047619047619,1,11,16,4,2
1083,1084,7,"Patience is probalbly one of the most important things in your life. If you are patient, most people will probalbly like you more, for example, if you are in line for something at school, and you were patient, you will probalbly get a â@CAPS1 youâ from one of your teachers for being so patient. You always have to be patient, weather or not if it is at school, an ammusinent park rideâs line in front, and behind a bunch of people, you will want to be patient, because if you are are not, you wouldnât want to lose it in front of all of those people and cut in front of them, and possibly get thrown out of the ammusmend park in front of all those people, then, you would be emborresed. This is why I think patience is important.",3,Patience probalbly one important things life  If patient  people probalbly like  example  line something school  patient  probalbly get   CAPS you one teachers patient  You always patient  weather school  ammusinent park rides line front  behind bunch people  want patient   wouldnt want lose front people cut front  possibly get thrown ammusmend park front people   would emborresed  This I think patience important ,568,142,4,4.0,6,27,25,10,10
1084,1085,7,"Fishing is a great sports, but it takes a lot patience. My first fishing trip was at a lake about miles from my home. I had loved fishing ever since then, but the trip wasnât easy. I think that fishing is fun because I was patient accomplishing what I did took every oune of patience I had. When my uncle visits from he always brings his fishing rods and fishes in a differently. I never went with him until about one year ago. He decided that I should bring a friend. So if I get boared, I would someone to talk to.The patience started when we were about half way there and ! We hit a fence. The car had broken down so we called a land break.The wait was about hours, min and my friend asked. So are and my friend sucked .We finally fixed the car and drove the rest of the way .Once we got there, we had two problem to fix, and we had no bait. We found a nice spot at the other side of the lake. We had to sea venge for some baits, which took about hours for enough baits.We were finally ready to fish. We got the rods, sat the chairs, cast, and waited.There was no way to make fishing faster so we sat, hoping for some bites. In the end my uncle, my friend ,and I caught fish ! We had eat three for lunch and went home with fish left. I love to go fishing because it relaxes me. I felt like anything could have happened but we went fishing , relaxed, and brough a couple of meals. Thats why I have fishing because it requires patience.",7,Fishing great sports  takes lot patience  My first fishing trip lake miles home  I loved fishing ever since  trip wasnt easy  I think fishing fun I patient accomplishing I took every oune patience I  When uncle visits always brings fishing rods fishes differently  I never went one year ago  He decided I bring friend  So I get boared  I would someone talk toThe patience started half way  We hit fence  The car broken called land breakThe wait hours  min friend asked  So friend sucked We finally fixed car drove rest way Once got  two problem fix  bait  We found nice spot side lake  We sea venge baits  took hours enough baitsWe finally ready fish  We got rods  sat chairs  cast  waitedThere way make fishing faster sat  hoping bites  In end uncle  friend  I caught fish  We eat three lunch went home fish left  I love go fishing relaxes  I felt like anything could happened went fishing  relaxed  brough couple meals  Thats I fishing requires patience ,1110,289,19,3.8408304498269894,5,65,63,12,16
